player_id,player_name,team_name,liga,birth_year,date_of_birth,rating_promedio,partidos_total
1482431,Keny Arroyo,Unknown,Mineiro,2006,14/02/2006,6.95,8
1805515,Lucas Bueno Kosinski,Unknown,Paranaense,2004,01/07/2004,6.95,8
2027069,Amiston Lopes do Sousa Junior,Unknown,Paulista A2,2005,20/09/2005,6.95,2
1199473,Cadu,Unknown,Mineiro,2004,24/05/2004,6.95,2
1836073,Matheus Dias,Unknown,Paranaense,2007,09/08/2007,6.95,2
2231192,Mateus Jose Iseppe,Unknown,Mineiro,2006,02/05/2006,6.949999999999999,2
2075165,João Vitor Silva,Unknown,Carioca,2005,29/05/2005,6.949999999999999,2
1609538,Lucas Mazdiel Aruba Santos,Unknown,Paulista A2,2004,26/03/2004,6.944444444444445,9
2214562,Thierry Hanry Praxedes Conti,Unknown,Paulista A2,2007,13/06/2007,6.942857142857143,7
1067645,Luiz Guilherme,Unknown,Paulista A2,2004,19/03/2004,6.938461538461539,13
1170954,Victor Hugo,Unknown,Mineiro,2004,11/05/2004,6.9375,8
2461844,Mateo Valencia Gómez,Unknown,Colombia 2 Div,2004,10/01/2004,6.933333333333334,3
2027361,Filipi Gabriel Ferreira Januario,Unknown,Paulista A2,2007,03/04/2007,6.933333333333334,3
2446053,Vitinho,Unknown,Carioca,2007,14/06/2007,6.933333333333334,3
1907757,Roger,Unknown,Gaúcho,2008,29/04/2008,6.933333333333334,6
2039241,Vinicius Rodrigues Lira,Unknown,Paulista A1,2007,12/10/2007,6.933333333333334,6
1444694,Cauan Barros,Unknown,Carioca,2004,06/05/2004,6.928571428571429,7
2183867,Jesus Peñaloza,Unknown,Colombia 2 Div,2008,01/08/2008,6.928571428571429,7
1906122,Stiven Moreno,Unknown,Colombia 2 Div,2003,04/07/2003,6.928571428571429,7
1835889,Allan,Unknown,Paulista A1,2004,19/04/2004,6.927272727272728,11
1631803,Diogo Antônio,Unknown,Baiano,2005,06/10/2005,6.925000000000001,4
1647612,André Luiz,Unknown,Paulista A1,2006,20/06/2006,6.925,8
2451049,Samuel Barco Maturana,Unknown,Colombia 2 Div,2005,09/03/2005,6.925,4
1459625,Henrique Rodrigues,Unknown,Paulista A2,2003,22/02/2003,6.923076923076923,13
1589395,Thiago Montelo Pereira,Unknown,Paulista A2,2005,29/01/2005,6.921428571428572,14
2031382,Fredi Gomes,Unknown,Baiano,2006,23/05/2006,6.92,5
1176199,Válber Júnior,Unknown,Gaúcho,2003,11/04/2003,6.92,5
1807816,Román Gómez,Unknown,Baiano,2004,14/07/2004,6.92,5
1645851,Luiz Gustavo,Unknown,Paulista A2,2003,30/05/2003,6.92,10
2442336,Frey David Berrio Roqueme,Unknown,Colombia 2 Div,2007,02/02/2007,6.92,5
1843325,Kadu Santos,Unknown,Carioca,2005,16/08/2005,6.916666666666667,6
1145106,Evertton Araujo,Unknown,Carioca,2003,28/02/2003,6.916666666666667,6
1201151,José Mercado,Unknown,Colombia 2 Div,2003,21/08/2003,6.914285714285714,7
2042580,Alan Garcia,Unknown,Colombia 2 Div,2007,08/08/2007,6.914285714285714,7
2172102,Cristian Iguarán,Unknown,Colombia 2 Div,2005,12/06/2005,6.914285714285714,7
1170913,Marcos Paulo,Unknown,Gaúcho,2003,18/01/2003,6.914285714285714,7
1589381,Diogo Crispim,Unknown,Baiano,2003,13/02/2003,6.9125,8
1863782,Cauã Tavares Cruz,Unknown,Paranaense,2004,24/04/2004,6.9125,8
2050427,Dell,Unknown,Baiano,2008,09/06/2008,6.911111111111111,9
1146865,William Hurtado,Unknown,Colombia 2 Div,2004,31/05/2004,6.9,2
2126848,Kauã Cardoso da Silva,Unknown,Paulista A2,2008,18/06/2008,6.9,1
1634176,Felipe Santos,Unknown,Paulista A2,2005,21/10/2005,6.9,1
1863185,David Martins,Unknown,Baiano,2007,14/09/2007,6.9,8
1634061,Haruna Hassan,Unknown,Paranaense,2004,05/10/2004,6.9,5
1200730,Rodriguinho,Unknown,Paulista A1,2004,16/03/2004,6.9,2
1588320,Diogo Batista de Souza,Unknown,Paranaense,2003,29/08/2003,6.9,1
2175312,Ronald Rodallega,Unknown,Colombia 2 Div,2008,05/02/2008,6.9,1
1868799,Gustavo de Sousa Marques,Unknown,Baiano,2007,16/01/2007,6.9,1
2429936,Paulo Roberto,Unknown,Paranaense,2005,20/05/2005,6.9,2
2442382,Ivan Henrique,Unknown,Baiano,2006,29/06/2006,6.9,2
1652651,Edenilson,Unknown,Baiano,2005,17/06/2005,6.9,8
2159969,Michael Fashanu,Unknown,Carioca,2005,07/07/2005,6.9,2
1124329,Tiago Cóser,Unknown,Paranaense,2004,16/01/2004,6.9,5
2440197,Arthur Longatto,Unknown,Mineiro,2005,31/05/2005,6.9,1
2027868,Benjamin Arhin,Unknown,Gaúcho,2006,28/05/2006,6.8999999999999995,3
1516543,Igor França,Unknown,Carioca,2003,14/08/2003,6.8999999999999995,3
1901095,Carlos Andres  Franco Bustillo,Unknown,Colombia 2 Div,2004,18/01/2004,6.8999999999999995,7
2025513,Gean de Jesus Soares,Unknown,Baiano,2007,11/06/2007,6.8999999999999995,3
1464967,Ray,Unknown,Gaúcho,2004,31/08/2004,6.8999999999999995,3
1906097,Alejandro Jose Onate Zuniga,Unknown,Colombia 2 Div,2003,29/10/2003,6.887499999999999,8
2063961,Emanuel Londoño,Unknown,Colombia 2 Div,2005,18/10/2005,6.883333333333333,6
1590414,Paulo Amorim,Unknown,Paulista A2,2004,18/07/2004,6.881818181818182,11
1900286,Nawer Julia Vargas Hernández,Unknown,Colombia 2 Div,2004,05/11/2004,6.88,5
1130040,Lucas Belezi,Unknown,Paranaense,2003,08/05/2003,6.88,5
1589600,Jefferson,Unknown,Baiano,2003,30/09/2003,6.88,5
1618634,Freilin Moreno,Unknown,Colombia 2 Div,2005,06/04/2005,6.88,5
1066686,Jonathan Alecxander,Unknown,Paranaense,2003,12/02/2003,6.88,5
1587856,Lipe Gadol,Unknown,Paulista A2,2004,20/03/2004,6.877777777777777,9
2039310,Juan Jose Catano,Unknown,Colombia 2 Div,2008,21/05/2008,6.875,4
1587973,Luis Fernando Rossi Barreto,Unknown,Paulista A2,2003,07/04/2003,6.875,4
1524156,João Vitor Gomes Lopes,Unknown,Paulista A2,2003,22/11/2003,6.875,8
2057372,Brandon Mejía,Unknown,Colombia 2 Div,2006,03/01/2006,6.875,8
1173236,Guilherme Kayron,Unknown,Carioca,2003,14/01/2003,6.875,4
1199261,Breno Bidon,Unknown,Paulista A1,2005,20/02/2005,6.875,8
1904102,Jesús Rodríguez,Unknown,Colombia 2 Div,2006,26/02/2006,6.875,4
1977823,Harold Ortiz,Unknown,Colombia 2 Div,2004,11/03/2004,6.874999999999999,8
2126508,Luis Alejandro Rangel Hernández,Unknown,Colombia 2 Div,2003,03/02/2003,6.871428571428572,7
2025563,Marcão Ramos da Silva,Unknown,Paranaense,2004,26/09/2004,6.866666666666667,6
1485220,Gustavo Prado,Unknown,Gaúcho,2005,06/06/2005,6.866666666666667,3
1805108,Erick Zapata,Unknown,Colombia 2 Div,2006,25/04/2006,6.866666666666667,3
1839558,Kener González,Unknown,Colombia 2 Div,2005,05/10/2005,6.8625,8
1466463,Dyego,Unknown,Mineiro,2003,02/01/2003,6.8625,8
2031365,Gabriel William,Unknown,Paulista A2,2007,15/03/2007,6.859999999999999,5
1197424,Dixon Vera,Unknown,Mineiro,2003,06/04/2003,6.859999999999999,5
2044023,Eduardo Augusto de Oliveira,Unknown,Paulista A2,2007,01/04/2007,6.857142857142857,7
2444672,Enzo,Unknown,Paranaense,2006,28/07/2006,6.8500000000000005,4
1485293,Rafael Monteiro,Unknown,Paranaense,2004,14/02/2004,6.85,4
2112480,Paulo Roberto,Unknown,Baiano,2005,13/11/2005,6.85,2
1884803,Riquelme Felipe,Unknown,Carioca,2007,13/03/2007,6.85,2
1647579,Kaique Kenji,Unknown,Mineiro,2006,30/01/2006,6.85,4
988622,Matías Segovia,Unknown,Mineiro,2003,04/01/2003,6.85,4
1835894,Wendell dos Santos Sacramento,Unknown,Baiano,2005,31/08/2005,6.85,2
1647404,Gustavo Pereira,Unknown,Baiano,2005,04/07/2005,6.85,2
1113527,Julián Palacios,Unknown,Colombia 2 Div,2003,07/08/2003,6.85,4
1609919,Bernardo Valim,Unknown,Carioca,2006,30/01/2006,6.85,2
1589390,Thauan Willians,Unknown,Mineiro,2004,17/04/2004,6.844444444444445,9
1589422,Victor Araújo,Unknown,Mineiro,2004,11/02/2004,6.8428571428571425,7
1174856,Jesús Díaz,Unknown,Colombia 2 Div,2004,14/05/2004,6.8428571428571425,7
1046496,Ian Luccas,Unknown,Mineiro,2003,11/02/2003,6.840000000000001,5
2020421,Reidiner Cairú,Unknown,Paulista A2,2004,24/04/2004,6.838461538461539,13
2018803,Edwin Cabezas,Unknown,Colombia 2 Div,2005,27/04/2005,6.8375,8
1591024,Luiz Henrique Lima da Silva,Unknown,Mineiro,2003,24/03/2003,6.8375,8
1906021,Milton Yasert Andrade Morán,Unknown,Colombia 2 Div,2003,20/04/2003,6.8375,8
1464653,Abner,Unknown,Gaúcho,2004,19/04/2004,6.833333333333333,3
1474396,Erik do Nascimento,Unknown,Paulista A2,2005,18/04/2005,6.833333333333333,3
2452197,Johan Grisales Obando,Unknown,Colombia 2 Div,2004,13/08/2004,6.833333333333333,3
2443188,Vitor Mariano Severo,Unknown,Paulista A2,2005,29/01/2005,6.8307692307692305,13
1470929,João Ramos,Unknown,Paulista A2,2003,15/02/2003,6.8307692307692305,13
1634224,Marquinhos,Unknown,Paranaense,2005,29/04/2005,6.828571428571428,7
1899906,Miguel Agamez,Unknown,Colombia 2 Div,2009,15/05/2009,6.825,4
1587853,Fellipinho,Unknown,Carioca,2004,13/05/2004,6.825,8
1106499,Weverson,Unknown,Gaúcho,2003,11/08/2003,6.825,4
1478220,Jean Vallejo,Unknown,Colombia 2 Div,2003,13/03/2003,6.825,8
1633953,Hernandes,Unknown,Baiano,2005,11/03/2005,6.822222222222222,9
1485496,Paulinho,Unknown,Mineiro,2004,29/06/2004,6.822222222222222,9
1588712,Gabriel Augusto,Unknown,Mineiro,2004,25/05/2004,6.822222222222222,9
1804713,Lucas Marezi,Unknown,Paranaense,2006,18/01/2006,6.82,5
1482354,Dudu,Unknown,Paranaense,2006,01/01/2006,6.816666666666666,6
1499920,Lucas Cruz,Unknown,Carioca,2004,16/05/2004,6.816666666666666,12
1476943,Julián Rodríguez,Unknown,Colombia 2 Div,2003,02/05/2003,6.816666666666666,6
1589800,Lucas Alvim Vicente da Silva,Unknown,Paulista A2,2004,06/04/2004,6.8133333333333335,15
1465466,Felipe Vieira Dias,Unknown,Paranaense,2003,01/08/2003,6.8125,8
2045720,Wallace,Unknown,Mineiro,2004,24/09/2004,6.8125,8
2042121,Didier Fabián Henao Beitar,Unknown,Colombia 2 Div,2008,09/03/2008,6.8125,8
1546702,Allan Passos dos Santos,Unknown,Paulista A2,2004,11/06/2004,6.800000000000001,13
1900285,Santiago Hoyos Quinayas,Unknown,Colombia 2 Div,2004,24/09/2004,6.8,2
1906109,Jhoan Alberto Pinto Gámez,Unknown,Colombia 2 Div,2005,22/07/2005,6.8,2
1125086,Yago Santos,Unknown,Mineiro,2003,03/04/2003,6.8,3
2171827,Juan Sebastián Ramírez,Unknown,Colombia 2 Div,2005,02/07/2005,6.8,4
2045286,Hiago Lucas,Unknown,Gaúcho,2006,04/01/2006,6.8,1
1485272,Felipe Longo,Unknown,Paulista A1,2005,05/03/2005,6.8,1
1148441,Matheus Nunes,Unknown,Gaúcho,2003,05/05/2003,6.8,3
1631654,Marlon Santos,Unknown,Gaúcho,2005,11/01/2005,6.8,1
1634572,Jhonatan Garcia da Silva,Unknown,Paulista A2,2004,14/02/2004,6.8,3
1631905,Paulo Sérgio,Unknown,Paulista A1,2005,17/05/2005,6.8,1
1632360,Cauê Nascimento Santos,Unknown,Paulista A1,2006,13/12/2006,6.8,4
2010540,Tiaguinho,Unknown,Gaúcho,2008,02/02/2008,6.8,4
1174884,Deivi Barrios,Unknown,Colombia 2 Div,2004,30/03/2004,6.8,8
2048018,Juan Pablo García Habib,Unknown,Colombia 2 Div,2005,18/05/2005,6.8,7
2464432,Juan Jeronimo Alba Quintero,Unknown,Colombia 2 Div,2005,23/04/2005,6.8,3
1388936,Johan Muñoz,Unknown,Colombia 2 Div,2004,22/07/2004,6.8,3
1633529,Breno Eduardo Liborge,Unknown,Baiano,2004,02/06/2004,6.8,1
1485603,Marcelinho Braz,Unknown,Paulista A1,2004,16/08/2004,6.8,3
2014149,Vinícius Amaral,Unknown,Gaúcho,2003,14/03/2003,6.8,1
2025559,Nicolas Viana da Cruz,Unknown,Paulista A2,2006,09/03/2006,6.8,9
1588706,Miguel Gonçalves Ribeiro,Unknown,Paulista A2,2005,28/11/2005,6.788888888888889,9
2042381,Juan Camilo Cuero,Unknown,Colombia 2 Div,2008,18/11/2008,6.785714285714286,7
1463904,Gustavo Neves,Unknown,Paulista A1,2004,23/04/2004,6.785714285714286,7
1804674,Elkin Muñoz,Unknown,Paulista A2,2005,29/06/2005,6.7846153846153845,13
1175763,Jairo Junior Ditta Ruiz,Unknown,Colombia 2 Div,2003,31/12/2003,6.779999999999999,5
1834741,Bruno Alberto dos Santos,Unknown,Paulista A2,2005,30/08/2005,6.776923076923077,13
2036751,Welington Zarú,Unknown,Carioca,2004,18/10/2004,6.775,4
1901813,Luis Gómez,Unknown,Colombia 2 Div,2004,27/04/2004,6.775,8
1631398,Matheus Galdino Silva,Unknown,Mineiro,2005,03/03/2005,6.775,8
1922592,Joao Victor,Unknown,Gaúcho,2007,27/07/2007,6.771428571428571,7
1902546,Kevin David Hurtado Rivas,Unknown,Colombia 2 Div,2005,28/06/2005,6.771428571428571,7
1146875,Ronaldo Royero,Unknown,Colombia 2 Div,2004,11/10/2004,6.771428571428571,7
1883287,Caio Joshua,Unknown,Carioca,2007,25/05/2007,6.766666666666667,3
1106779,Matheus Martins,Unknown,Carioca,2003,16/07/2003,6.766666666666667,6
1634135,Ibson,Unknown,Paranaense,2004,17/03/2004,6.766666666666667,6
2028289,Caio Valle,Unknown,Carioca,2007,11/10/2007,6.766666666666667,6
1386047,Jean Carlos,Unknown,Paulista A2,2004,08/02/2004,6.763636363636365,11
1400331,João Tavares,Unknown,Paranaense,2004,23/02/2004,6.76,10
1628438,Alexander Carabalí,Unknown,Colombia 2 Div,2004,22/05/2004,6.76,5
1587979,Lawan,Unknown,Baiano,2005,25/05/2005,6.76,5
1148453,Filipe Claudino,Unknown,Carioca,2003,12/10/2003,6.76,5
2167687,Eriky Flávio Nascimento Vieira,Unknown,Paranaense,2005,11/07/2005,6.757142857142857,7
1708464,Iruan Lima Soares,Unknown,Paranaense,2003,23/12/2003,6.757142857142857,7
1633871,Claudinho,Unknown,Paranaense,2005,26/10/2005,6.757142857142857,7
1485488,Yago Souza,Unknown,Mineiro,2006,11/02/2006,6.7555555555555555,9
1805526,Matheus Ploszaj Araujo,Unknown,Paranaense,2005,22/10/2005,6.75,4
1652635,Felipe Cardoso,Unknown,Baiano,2003,04/03/2003,6.75,2
995288,Kauã,Unknown,Paulista A1,2003,02/09/2003,6.75,4
1906075,Juan Camilo Romero Ternera,Unknown,Colombia 2 Div,2005,15/06/2005,6.75,2
2113985,Oscar Vivas,Unknown,Colombia 2 Div,2005,26/11/2005,6.75,6
2122404,Sandro,Unknown,Baiano,2005,02/03/2005,6.75,6
1179171,José Herrera,Unknown,Paulista A1,2003,16/04/2003,6.75,4
1393308,Rubén Lezcano,Unknown,Carioca,2004,09/02/2004,6.75,2
1859736,Javier Villamil,Unknown,Colombia 2 Div,2005,16/02/2005,6.75,2
1899900,Sebastián Andrés Caballero Sarmiento,Unknown,Colombia 2 Div,2006,12/02/2006,6.75,2
1388634,Rubio España,Unknown,Colombia 2 Div,2004,11/01/2004,6.75,6
1214719,Antonio David Souza,Unknown,Paulista A2,2004,08/02/2004,6.745454545454546,11
1122737,Joaquín Lavega,Unknown,Paranaense,2005,03/02/2005,6.742857142857143,7
1906081,Leider Montaño,Unknown,Colombia 2 Div,2004,11/04/2004,6.74,5
1906127,Kevin Estiven Mosquera Urrutia,Unknown,Colombia 2 Div,2004,07/04/2004,6.74,5
2029365,Luan Andrey Da Silva Duarte,Unknown,Paulista A2,2006,04/08/2006,6.74,5
2025584,Carlos André,Unknown,Paulista A2,2006,19/10/2006,6.74,10
1199393,Caio Rafael,Unknown,Paulista A2,2004,14/06/2004,6.738461538461538,13
1871926,Yeiler Banguero,Unknown,Colombia 2 Div,2004,28/05/2004,6.7375,8
1615047,Jhon Barreiro,Unknown,Colombia 2 Div,2005,24/06/2005,6.7375,8
1177364,Berê,Unknown,Carioca,2003,17/03/2003,6.7375,8
1902549,José David Montes Flórez,Unknown,Colombia 2 Div,2004,04/12/2004,6.733333333333333,6
2040078,Eli Junior,Unknown,Paranaense,2004,23/03/2004,6.733333333333333,6
1485471,Eduardo Freire,Unknown,Mineiro,2004,25/05/2004,6.733333333333333,3
2214985,Everton de Aquino Felipe,Unknown,Baiano,2005,07/11/2005,6.733333333333333,3
1177384,André Dhominique,Unknown,Paranaense,2003,07/10/2003,6.733333333333333,3
2162243,Lucca,Unknown,Paulista A1,2007,14/06/2007,6.733333333333333,6
1871902,Felipe Guimarães,Unknown,Paranaense,2004,08/04/2004,6.733333333333333,6
1864296,Vitor Gonçalves Tissi,Unknown,Paranaense,2007,22/04/2007,6.733333333333333,3
1807866,"Gustavo Silva do Espirito Santo ""Tapioca""",Unknown,Paranaense,2006,04/07/2006,6.733333333333333,6
1159656,Miguelito,Unknown,Paulista A1,2004,25/04/2004,6.728571428571429,7
1510221,José Carlos,Unknown,Paulista A2,2004,09/01/2004,6.728571428571429,7
1631240,Sorriso,Unknown,Paranaense,2006,15/04/2006,6.728571428571429,7
1635772,Diogo Riquelme,Unknown,Paranaense,2005,23/04/2005,6.728571428571429,7
1589672,Daniel Nunes,Unknown,Carioca,2003,24/05/2003,6.7250000000000005,12
1411152,Kayke Ferrari,Unknown,Paulista A1,2004,28/04/2004,6.725,4
1645835,Denis,Unknown,Paulista A1,2004,08/01/2004,6.725,4
1177404,Facundo Bernal,Unknown,Carioca,2003,21/08/2003,6.725,4
1650031,Kauan Lindes,Unknown,Mineiro,2003,28/11/2003,6.725,8
1800319,João Vitor Oliveira,Unknown,Mineiro,2003,08/12/2003,6.722222222222222,9
